word,himself-count
the,7
to,6
i,6
and,4
a,6
of,6
in,6
is,2
it,4
that,5
you,1
for,3
are,2
have,1
on,1
they,2
this,3
white,1
s,1
with,2
was,5
my,1
all,2
be,2
but,3
as,0
not,1
like,0
t,1
we,0
do,0
or,1
if,1
there,1
n,1
their,0
just,2
at,0
will,0
so,2
from,2
your,0
out,1
people,2
them,0
about,0
me,1
up,1
one,2
youtube,1
would,1
can,0
get,2
who,3
here,2
by,3
what,0
when,0
no,0
our,0
some,0
black,0
more,2
an,0
see,0
good,0
m,1
he,2
www,1
has,0
whites,0
know,1
how,0
com,0
go,0
been,0
time,0
other,0
think,1
had,0
were,1
new,1
her,0
only,0
then,0
school,0
these,1
should,0
back,0
any,1
want,0
because,1
us,0
say,0
than,1
few,0
http,0
well,0
those,0
now,0
race,0
many,0
too,1
old,0
very,0
day,1
his,1
way,2
its,0
kids,0
year,0
years,0
she,0
around,0
where,1
even,1
never,0
over,0
into,1
got,0
blacks,0
am,0
down,0
could,0
every,0
need,0
ve,0
video,0
going,0
great,0
same,0
news,0
find,1
look,0
re,0
did,2
also,0
make,0
anyone,1
watch,0
country,0
live,1
most,0
own,0
last,0
much,0
being,1
first,0
hope,0
ll,0
why,0
looking,0
him,2
always,0
off,0
world,0
dont,0
home,1
show,1
non,0
right,0
take,0
thread,0
2,0
ever,0
two,0
let,0
which,0
post,0
1,0
ireland,0
thing,0
stormfront,1
jews,0
im,0
come,0
man,0
before,1
said,1
put,0
something,1
ago,0
really,0
little,0
does,0
maybe,1
children,0
after,1
area,0
anything,0
https,1
long,0
someone,0
nothing,0
d,1
saw,1
times,0
start,0
read,0
seen,0
another,0
thank,0
yes,0
use,0
went,0
irish,0
talk,0
3,0
still,0
free,0
place,0
while,1
forum,1
_,0
try,0
negro,1
site,0
against,0
eyes,0
found,0
person,0
org,1
bad,1
hate,0
work,0
sure,0
friends,0
keep,0
heard,0
again,0
please,0
anti,0
town,0
such,0
group,0
women,0
jew,1
since,0
tv,0
give,0
god,1
actually,0
guy,1
feel,0
name,0
next,0
city,0
house,0
things,0
ca,0
schools,0
part,0
girl,0
love,0
must,0
family,0
5,0
thanks,0
africa,0
better,0
hair,0
nationalist,0
welcome,0
made,0
else,0
brown,0
away,0
big,0
may,0
english,0
far,0
high,0
trying,1
tell,0
lot,0
wonder,0
american,0
thought,0
today,0
stop,0
racist,0
once,0
life,0
woman,0
story,1
days,0
money,0
used,1
music,0
together,0
looks,0
through,0
came,0
left,0
week,0
hell,0
crime,0
probably,0
4,0
pretty,0
meet,0
check,0
0,0
enough,0
pm,0
best,0
hey,0
help,0
men,0
police,1
believe,0
guess,0
europe,0
different,0
government,0
until,0
public,0
etc,0
though,0
half,0
nice,0
everyone,1
living,0
link,0
send,0
soon,0
says,0
u,0
jewish,0
couple,1
fight,0
least,0
each,0
hear,0
child,0
problem,0
canada,0
college,0
called,0
small,0
88,0
hard,0
south,0
themselves,0
yet,0
told,0
become,0
lol,1
coming,0
doing,0
skin,0
color,0
death,0
support,1
real,0
stupid,0
might,1
makes,0
truth,0
done,0
6,0
hi,0
beautiful,0
10,0
getting,0
attack,0
kid,0
nation,0
teachers,0
culture,0
point,0
girls,0
message,0
parents,0
history,0
front,0
night,0
state,0
media,0
yourself,0
care,0
end,0
both,0
young,0
german,0
asian,0
whole,0
fact,0
seems,1
move,0
london,0
v,0
run,0
full,0
true,0
wait,0
countries,0
word,0
without,0
yeah,0
asians,0
weeks,0
cause,0
call,0
under,0
alone,0
idea,0
000,0
light,0
reason,1
water,0
having,1
kind,0
join,0
future,1
able,0
boy,0
guys,0
america,0
open,0
teacher,0
others,0
mean,0
racial,0
stuff,0
war,0
blood,0
goes,0
proud,0
mother,0
european,0
almost,0
community,0
blue,0
remember,0
sorry,0
speak,0
learn,0
everything,0
picture,0
lots,0
html,0
party,0
videos,0
students,0
already,0
food,0
between,0
negroes,0
100,1
crap,0
during,0
friend,2
cant,0
20,0
wrong,0
pride,0
turn,0
job,0
county,0
gets,0
leave,0
st,0
oh,0
happy,0
watching,0
ones,0
stay,0
line,0
behind,0
gun,0
14,0
along,0
shows,0
class,0
face,0
brothers,0
p,0
e,1
across,0
9,0
book,0
pictures,0
wanted,0
head,0
uk,0
myself,0
band,0
french,0
local,0
either,1
mixed,0
30,0
working,0
started,0
sf,0
near,0
dr,0
comes,0
don,0
talking,0
7,0
youth,0
side,0
dark,0
posted,0
hello,0
saying,0
sweden,0
ya,0
members,1
took,0
2508,0
using,0
sad,0
matter,0
age,0
pass,0
march,0
land,0
guns,0
murder,0
page,1
song,0
rest,0
00,0
male,0
wants,0
law,0
funny,1
christian,0
later,0
stand,0
information,0
internet,0
genocide,0
british,0
poor,0
online,0
power,0
liberal,0
hand,0
thats,0
exactly,0
b,0
races,0
teach,0
sent,0
father,0
change,0
11,0
course,0
university,0
red,0
gone,0
tried,1
sound,0
moved,0
taken,0
nordic,1
western,0
several,0
single,0
son,0
article,0
mind,0
places,0
board,0
posting,0
killed,1
ask,0
rather,0
wish,1
ok,0
wn,0
download,0
50,0
cannot,0
happened,0
scum,0
brother,0
means,0
info,0
month,0
system,0
immigrants,0
york,0
set,1
td,0
street,0
three,0
david,0
dead,0
texas,0
case,0
past,0
national,0
dirty,0
shot,0
close,0
liberals,0
usually,0
die,0
eat,0
green,0
pro,0
groups,0
kill,0
making,0
happen,0
minority,0
lets,0
earth,0
report,0
listen,0
ple,1
posts,0
website,0
radio,0
knows,0
anyway,0
quite,0
gay,0
12,0
15,0
wo,0
understand,0
o,0
interested,0
f,0
mine,0
type,0
looked,0
email,0
example,0
england,0
words,0
section,0
outside,0
less,0
especially,0
ð,0
click,0
taking,0
co,0
none,0
knew,0
walk,0
interesting,0
instead,0
disgusting,0
25,0
important,0
sometimes,0
football,0
above,0
lived,0
holocaust,0
buy,0
dumb,0
nationalists,0
months,0
thinking,0
worse,0
problems,0
sick,0
gov,0
fighting,0
hundreds,0
running,0
bit,0
bunch,0
8,0
list,0
cool,0
play,0
north,0
bring,0
sports,0
nations,0
population,0
anymore,0
education,0
search,0
mostly,0
dog,0
everywhere,0
wife,0
fast,0
society,0
control,0
round,0
indeed,0
top,0
mixing,0
sister,0
laugh,0
force,0
israel,0
planet,0
immigration,1
east,0
agree,0
aryan,0
thousands,0
hands,0
fear,0
jesus,0
sounds,0
human,0
order,0
reading,0
fish,0
sisters,0
action,0
pet,0
glad,0
caught,0
pay,0
perhaps,0
plan,0
beat,0
net,0
car,0
britain,0
imagine,0
luck,0
works,0
id,0
possible,0
female,0
act,0
social,0
self,0
west,0
charged,0
killing,0
within,0
hours,0
member,0
chinese,0
diversity,0
animals,0
except,0
alot,0
millions,0
books,0
clean,0
among,0
game,0
gave,0
huge,0
spread,0
early,0
figure,0
body,0
whitehouse,0
judge,0
large,0
l,0
however,0
petitions,0
muslim,0
respect,0
movies,0
comment,0
according,0
short,0
summer,0
lives,0
damn,0
built,0
phone,0
evil,0
follow,0
hit,0
african,0
lost,0
ethnic,0
number,0
save,0
ground,0
five,0
giving,0
bus,0
similar,0
scene,1
sort,0
whatever,0
showing,0
feet,0
continue,0
door,0
mail,1
unfortunately,0
seem,0
late,0
event,0
cut,0
europeans,0
california,0
create,0
movement,0
middle,0
telling,0
note,0
metal,0
drug,1
numbers,0
bar,0
propaganda,0
security,0
americans,0
christmas,0
movie,0
wow,0
third,1
second,0
simply,0
add,0
cross,0
brought,0
baby,0
language,0
heritage,0
company,0
grow,0
attention,0
civilization,0
given,0
happens,0
northern,0
violent,0
morning,1
hopefully,0
jobs,0
million,1
slavic,0
duke,0
broadcast,0
four,0
mr,0
common,0
k,0
families,0
18,0
below,0
moment,1
victims,0
stick,0
major,0
majority,0
sign,1
tree,0
russian,1
russia,1
fun,1
folks,0
based,0
hour,0
test,0
facebook,0
wondering,0
hide,0
lady,0
r,0
photo,0
bet,0
ive,0
san,0
version,0
apes,0
allowed,0
southern,0
x202c,0
heart,0
cheap,0
william,0
account,0
wake,0
celtic,0
throw,0
mass,0
germany,0
student,0
2012,0
drink,0
dogs,0
camp,0
enjoy,0
enemies,0
hang,0
forced,0
church,0
total,0
lie,0
w,0
poland,0
arrested,1
babies,0
21,0
channel,0
chicago,0
playing,0
mud,0
mention,0
nationalism,0
forward,0
including,0
gods,0
swedish,0
cities,0
x202a,0
met,0
boys,0
often,0
moving,0
hoping,0
favorite,0
shame,0
worth,0
php,0
nature,0
somewhere,0
decided,0
pick,0
happening,0
question,0
art,0
ill,0
straight,1
dna,0
per,0
gonna,0
paper,0
forums,0
certain,0
surprised,0
events,0
obama,0
born,0
seeing,0
promote,0
text,0
daughter,0
eating,0
recently,0
till,0
c,0
hispanic,0
pierce,0
likely,0
shooting,0
strong,0
sitting,0
ukraine,0
hitler,0
evidence,0
enemy,0
shoot,0
minister,0
longer,0
store,0
criminal,0
air,0
stories,0
john,0
build,0
rlm,0
needs,0
joined,0
itself,0
simple,0
sub,0
ass,1
main,0
native,0
florida,0
animal,0
16,0
wp,0
homes,0
apparently,0
thousand,0
40,0
active,0
ape,0
plus,0
military,0
allow,0
norway,0
doubt,0
asked,0
present,0
bible,0
2009,0
nearly,0
kick,0
claim,0
christ,0
genetic,0
x,0
humans,0
flag,0
excellent,0
claims,0
japanese,0
level,0
form,0
film,1
jail,0
finland,0
wear,0
computer,0
stock,0
although,0
business,0
foreign,0
finally,0
weekend,0
classes,0
correct,0
traitors,0
source,0
break,0
houses,0
spent,0
heads,0
worst,0
safe,0
television,0
mate,0
chat,0
center,0
space,0
klan,0
eventually,0
certainly,0
minded,0
notice,0
defend,0
team,0
reality,0
upon,0
consider,0
anywhere,0
rape,0
definitely,0
minutes,0
muslims,0
absolutely,0
photos,0
btw,0
rock,0
index,0
carry,0
yellow,0
miss,0
building,0
cars,0
jpg,0
nment,0
written,0
deal,0
zionist,0
aids,0
fed,0
females,0
explain,0
ready,0
chance,0
normal,0
trash,0
candy,0
learning,0
starts,0
filth,0
army,0
reported,0
court,0
racism,1
wonderful,0
pdf,0
soul,0
web,0
19,0
sun,0
greek,0
13,0
communities,0
tired,0
streets,0
comments,0
average,0
2010,0
image,0
garbage,0
google,0
welfare,0
edu,0
gang,0
shall,0
inside,0
acting,0
ride,0
stopped,0
y,0
completely,0
situation,0
date,0
prison,0
usa,0
beer,0
views,0
breed,0
drive,0
cold,0
following,0
thinks,0
ie,0
sit,0
whether,0
crazy,0
hold,0
nazi,0
ways,0
private,0
personal,0
border,0
study,0
typical,0
organization,0
teaching,0
road,0
bought,0
beaten,0
abuse,0
minds,0
ball,0
angry,0
blond,0
germans,0
strange,0
river,0
africans,0
bbc,0
piece,0
ghetto,0
murdered,0
expect,0
exist,0
fine,0
en,0
involved,0
reply,0
six,0
trouble,1
modern,0
em,0
attacks,0
answer,0
didnt,0
defense,0
fox,0
lies,0
fire,0
sell,0
realize,0
experience,0
speaking,0
seriously,0
station,0
booklet,0
quote,0
